setting,direction,project,service,n_files,yaml_pass_rate,yaml_score_avg,external_score_avg,actionlint_pass_rate,travis_lint_pass_rate,messages_sample
Zero-Shot,travis_to_gha,vert-x3_vertx-bridge-common,gha,4,1.0,1.0,0.0,0.0,,"[actionlint rc=1] actions.yml:7:9: character '/' is invalid for branch and tag names. ref name must not start with /. see `man git-check-ref-format` for more details. note that regular expression is u | [actionlint rc=1] actions.yml:7:10: character '^' is invalid for branch and tag names. ref name cannot contain spaces, ~, ^, :, [, ?, *. see `man git-check-ref-format` for more details. note that regu | [actionlint rc=1] actions.yml:7:9: character '/' is invalid for branch and tag names. ref name must not start with /. see `man git-check-ref-format` for more details. note that regular expression is u"
Zero-Shot,gha_to_travis,vert-x3_vertx-bridge-common,travis,4,0.75,0.75,0.75,,0.75,"[travis lint rc=0] Warnings for /Users/nhossaincse/Documents/Personal/Study Material/MSc in AMODBDA/Thesis/Playground/Results/CIgrate_Results_ZeroShot/vert-x3_vertx-bridge-common/04_CIgrate_GHA_to_Tra | YAML parse error: while scanning for the next token
found character '`' that cannot start any token
  in ""/Users/nhossaincse/Documents/Personal/Study Material/MSc in AMODBDA/Thesis/Playground/Results/ | [travis lint rc=0] valid"
Fine-Tuned,travis_to_gha,vert-x3_vertx-bridge-common,gha,1,1.0,1.0,1.0,1.0,,[actionlint rc=0] 
Fine-Tuned,gha_to_travis,vert-x3_vertx-bridge-common,travis,1,1.0,1.0,1.0,,1.0,[travis lint rc=0] Warnings for /Users/nhossaincse/Documents/Personal/Study Material/MSc in AMODBDA/Thesis/Playground/Results/CIgrate_Results_FineTuned/Set_90_10_V_10/vert-x3_vertx-bridge-common/04_CI
Few-Shot,travis_to_gha,vert-x3_vertx-bridge-common,gha,4,0.5,0.5,0.0,0.0,,"[actionlint rc=1] actions.yml:6:7: ""branches"" section must be sequence node but got mapping node with ""!!map"" tag [syntax-check]
  |
6 |       only:
  |       ^~~~~
actions.yml:11:7: ""branches"" sectio | YAML parse error: while scanning for the next token
found character '`' that cannot start any token
  in ""/Users/nhossaincse/Documents/Personal/Study Material/MSc in AMODBDA/Thesis/Playground/Results/ | [actionlint rc=1] actions.yml:7:9: character '/' is invalid for branch and tag names. ref name must not start with /. see `man git-check-ref-format` for more details. note that regular expression is u"
Few-Shot,gha_to_travis,vert-x3_vertx-bridge-common,travis,4,0.5,0.5,0.5,,0.5,"[travis lint rc=0] Warnings for /Users/nhossaincse/Documents/Personal/Study Material/MSc in AMODBDA/Thesis/Playground/Results/CIgrate_Results_FewShot/vert-x3_vertx-bridge-common/04_CIgrate_GHA_to_Trav | YAML parse error: while scanning for the next token
found character '`' that cannot start any token
  in ""/Users/nhossaincse/Documents/Personal/Study Material/MSc in AMODBDA/Thesis/Playground/Results/ | [travis lint rc=0] Warnings for /Users/nhossaincse/Documents/Personal/Study Material/MSc in AMODBDA/Thesis/Playground/Results/CIgrate_Results_FewShot/vert-x3_vertx-bridge-common/04_CIgrate_GHA_to_Trav"
CIMig,travis_to_gha,vert-x3_vertx-starter,gha,1,0.0,0.0,0.0,0.0,,"YAML parse error: mapping values are not allowed here
  in ""/Users/nhossaincse/Documents/Personal/Study Material/MSc in AMODBDA/Thesis/Playground/Results/CIMig_Results/vert-x3_vertx-starter/03_CIMig_T"
CIMig,gha_to_travis,vert-x3_vertx-starter,travis,1,1.0,1.0,1.0,,1.0,[travis lint rc=0] Warnings for /Users/nhossaincse/Documents/Personal/Study Material/MSc in AMODBDA/Thesis/Playground/Results/CIMig_Results/vert-x3_vertx-starter/04_CIMig_GHA_to_Travis/vert-x3_vertx-s
CIMig,travis_to_gha,vert-x3_vertx-web,gha,1,0.0,0.0,0.0,0.0,,"YAML parse error: while parsing a block mapping
  in ""/Users/nhossaincse/Documents/Personal/Study Material/MSc in AMODBDA/Thesis/Playground/Results/CIMig_Results/vert-x3_vertx-web/03_CIMig_Travis_to_G"
CIMig,gha_to_travis,vert-x3_vertx-web,travis,1,0.0,0.0,0.0,,0.0,"YAML parse error: mapping values are not allowed here
  in ""/Users/nhossaincse/Documents/Personal/Study Material/MSc in AMODBDA/Thesis/Playground/Results/CIMig_Results/vert-x3_vertx-web/04_CIMig_GHA_t"
Zero-Shot,travis_to_gha,vert-x3_vertx-web,gha,4,1.0,1.0,0.0,0.0,,"[actionlint rc=1] actions.yml:6:3: unknown Webhook event ""branch"". see https://docs.github.com/en/actions/learn-github-actions/events-that-trigger-workflows#webhook-events for list of all Webhook even | [actionlint rc=1] actions.yml:7:10: character '^' is invalid for branch and tag names. ref name cannot contain spaces, ~, ^, :, [, ?, *. see `man git-check-ref-format` for more details. note that regu | [actionlint rc=1] actions.yml:7:9: character '/' is invalid for branch and tag names. ref name must not start with /. see `man git-check-ref-format` for more details. note that regular expression is u"
Zero-Shot,gha_to_travis,vert-x3_vertx-web,travis,4,0.5,0.5,0.5,,0.5,"[travis lint rc=0] Warnings for /Users/nhossaincse/Documents/Personal/Study Material/MSc in AMODBDA/Thesis/Playground/Results/CIgrate_Results_ZeroShot/vert-x3_vertx-web/04_CIgrate_GHA_to_Travis/gemma3 | YAML parse error: while scanning a simple key
  in ""/Users/nhossaincse/Documents/Personal/Study Material/MSc in AMODBDA/Thesis/Playground/Results/CIgrate_Results_ZeroShot/vert-x3_vertx-web/04_CIgrate_ | [travis lint rc=0] valid"
Fine-Tuned,travis_to_gha,vert-x3_vertx-web,gha,1,1.0,1.0,0.0,0.0,,"[actionlint rc=1] actions.yml:37:9: shellcheck reported issue in this script: SC2086:info:2:112: Double quote to prevent globbing and word splitting [shellcheck]
   |
37 |         run: |
   |         "
Fine-Tuned,gha_to_travis,vert-x3_vertx-web,travis,1,1.0,1.0,1.0,,1.0,[travis lint rc=0] valid
Few-Shot,travis_to_gha,vert-x3_vertx-web,gha,4,0.75,0.75,0.25,0.25,,"[actionlint rc=1] actions.yml:7:9: character '/' is invalid for branch and tag names. ref name must not start with /. see `man git-check-ref-format` for more details. note that regular expression is u | YAML parse error: while scanning for the next token
found character '`' that cannot start any token
  in ""/Users/nhossaincse/Documents/Personal/Study Material/MSc in AMODBDA/Thesis/Playground/Results/ | [actionlint rc=1] actions.yml:7:9: character '/' is invalid for branch and tag names. ref name must not start with /. see `man git-check-ref-format` for more details. note that regular expression is u"
Few-Shot,gha_to_travis,vert-x3_vertx-web,travis,4,0.5,0.5,0.5,,0.5,"[travis lint rc=0] Warnings for /Users/nhossaincse/Documents/Personal/Study Material/MSc in AMODBDA/Thesis/Playground/Results/CIgrate_Results_FewShot/vert-x3_vertx-web/04_CIgrate_GHA_to_Travis/gemma3_ | YAML parse error: while scanning for the next token
found character '`' that cannot start any token
  in ""/Users/nhossaincse/Documents/Personal/Study Material/MSc in AMODBDA/Thesis/Playground/Results/ | [travis lint rc=0] Warnings for /Users/nhossaincse/Documents/Personal/Study Material/MSc in AMODBDA/Thesis/Playground/Results/CIgrate_Results_FewShot/vert-x3_vertx-web/04_CIgrate_GHA_to_Travis/gpt-4o/"
CIMig,travis_to_gha,vlingo_xoom-turbo,gha,1,0.0,0.0,0.0,0.0,,"YAML parse error: mapping values are not allowed here
  in ""/Users/nhossaincse/Documents/Personal/Study Material/MSc in AMODBDA/Thesis/Playground/Results/CIMig_Results/vlingo_xoom-turbo/03_CIMig_Travi"
CIMig,gha_to_travis,vlingo_xoom-turbo,travis,1,0.0,0.0,0.0,,0.0,"YAML parse error: mapping values are not allowed here
  in ""/Users/nhossaincse/Documents/Personal/Study Material/MSc in AMODBDA/Thesis/Playground/Results/CIMig_Results/vlingo_xoom-turbo/04_CIMig_GHA_t"
Zero-Shot,travis_to_gha,vlingo_xoom-turbo,gha,4,0.5,0.5,0.25,0.25,,"[actionlint rc=1] actions.yml:6:3: unknown Webhook event ""tag"". see https://docs.github.com/en/actions/learn-github-actions/events-that-trigger-workflows#webhook-events for list of all Webhook event n | YAML parse error: mapping values are not allowed here
  in ""/Users/nhossaincse/Documents/Personal/Study Material/MSc in AMODBDA/Thesis/Playground/Results/CIgrate_Results_ZeroShot/vlingo_xoom-turbo/03_ | [actionlint rc=1] actions.yml:26:7: shellcheck reported issue in this script: SC2086:info:1:8: Double quote to prevent globbing and word splitting [shellcheck]
   |
26 |       run: rm -rf $HOME/.m2/re"
Zero-Shot,gha_to_travis,vlingo_xoom-turbo,travis,4,0.5,0.5,0.5,,0.5,"[travis lint rc=0] Warnings for /Users/nhossaincse/Documents/Personal/Study Material/MSc in AMODBDA/Thesis/Playground/Results/CIgrate_Results_ZeroShot/vlingo_xoom-turbo/04_CIgrate_GHA_to_Travis/gemma3 | YAML parse error: while parsing a block mapping
  in ""/Users/nhossaincse/Documents/Personal/Study Material/MSc in AMODBDA/Thesis/Playground/Results/CIgrate_Results_ZeroShot/vlingo_xoom-turbo/04_CIgrat | [travis lint rc=0] valid"
Fine-Tuned,travis_to_gha,vlingo_xoom-turbo,gha,1,1.0,1.0,1.0,1.0,,"[actionlint rc=1] actions.yml:23:9: shellcheck reported issue in this script: SC2086:info:1:8: Double quote to prevent globbing and word splitting [shellcheck]
   |
23 |         run: |
   |         ^~"
Fine-Tuned,gha_to_travis,vlingo_xoom-turbo,travis,1,1.0,1.0,1.0,,1.0,[travis lint rc=0] Warnings for /Users/nhossaincse/Documents/Personal/Study Material/MSc in AMODBDA/Thesis/Playground/Results/CIgrate_Results_FineTuned/Set_90_10_V_02/vlingo_xoom-turbo/04_CIgrate_GHA_
Few-Shot,travis_to_gha,vlingo_xoom-turbo,gha,4,0.75,0.75,0.0,0.0,,"[actionlint rc=1] actions.yml:15:9: shellcheck reported issue in this script: SC2086:info:1:8: Double quote to prevent globbing and word splitting [shellcheck]
   |
15 |         run: |
   |         ^~ | YAML parse error: while scanning for the next token
found character '`' that cannot start any token
  in ""/Users/nhossaincse/Documents/Personal/Study Material/MSc in AMODBDA/Thesis/Playground/Results/ | [actionlint rc=1] actions.yml:8:3: key ""push"" is duplicated in ""on"" section. previously defined at line:4,col:3 [syntax-check]
  |
8 |   push:
  |   ^~~~~
actions.yml:23:9: shellcheck reported issue i"
Few-Shot,gha_to_travis,vlingo_xoom-turbo,travis,4,0.75,0.75,0.75,,0.75,"[travis lint rc=0] Warnings for /Users/nhossaincse/Documents/Personal/Study Material/MSc in AMODBDA/Thesis/Playground/Results/CIgrate_Results_FewShot/vlingo_xoom-turbo/04_CIgrate_GHA_to_Travis/gemma3_ | YAML parse error: while scanning for the next token
found character '`' that cannot start any token
  in ""/Users/nhossaincse/Documents/Personal/Study Material/MSc in AMODBDA/Thesis/Playground/Results/ | [travis lint rc=0] valid"
CIMig,travis_to_gha,wcm-io-devops_conga-sling-plugin,gha,1,0.0,0.0,0.0,0.0,,"YAML parse error: while scanning a simple key
  in ""/Users/nhossaincse/Documents/Personal/Study Material/MSc in AMODBDA/Thesis/Playground/Results/CIMig_Results/wcm-io-devops_conga-sling-plugin/03_CIMi"
CIMig,gha_to_travis,wcm-io-devops_conga-sling-plugin,travis,1,0.0,0.0,0.0,,0.0,"YAML parse error: mapping values are not allowed here
  in ""/Users/nhossaincse/Documents/Personal/Study Material/MSc in AMODBDA/Thesis/Playground/Results/CIMig_Results/wcm-io-devops_conga-sling-plugin"
Zero-Shot,travis_to_gha,wcm-io-devops_conga-sling-plugin,gha,4,0.5,0.5,0.5,0.5,,"[actionlint rc=1] actions.yml:28:9: shellcheck reported issue in this script: SC2086:info:1:8: Double quote to prevent globbing and word splitting [shellcheck]
   |
28 |         run: rm -rf $HOME/.m2/ | YAML parse error: while scanning a simple key
  in ""/Users/nhossaincse/Documents/Personal/Study Material/MSc in AMODBDA/Thesis/Playground/Results/CIgrate_Results_ZeroShot/wcm-io-devops_conga-sling-plu | [actionlint rc=1] actions.yml:6:9: character '/' is invalid for branch and tag names. ref name must not start with /. see `man git-check-ref-format` for more details. note that regular expression is u"
Zero-Shot,gha_to_travis,wcm-io-devops_conga-sling-plugin,travis,4,0.75,0.75,0.75,,0.75,"[travis lint rc=0] Warnings for /Users/nhossaincse/Documents/Personal/Study Material/MSc in AMODBDA/Thesis/Playground/Results/CIgrate_Results_ZeroShot/wcm-io-devops_conga-sling-plugin/04_CIgrate_GHA_t | YAML parse error: while scanning a simple key
  in ""/Users/nhossaincse/Documents/Personal/Study Material/MSc in AMODBDA/Thesis/Playground/Results/CIgrate_Results_ZeroShot/wcm-io-devops_conga-sling-plu | [travis lint rc=0] valid"
Fine-Tuned,travis_to_gha,wcm-io-devops_conga-sling-plugin,gha,1,1.0,1.0,1.0,1.0,,"[actionlint rc=1] actions.yml:35:9: shellcheck reported issue in this script: SC2086:info:1:8: Double quote to prevent globbing and word splitting [shellcheck]
   |
35 |         run: rm -rf $HOME/.m2/"
Fine-Tuned,gha_to_travis,wcm-io-devops_conga-sling-plugin,travis,1,1.0,1.0,1.0,,1.0,[travis lint rc=0] valid
Few-Shot,travis_to_gha,wcm-io-devops_conga-sling-plugin,gha,4,0.75,0.75,0.5,0.5,,"[actionlint rc=1] actions.yml:29:9: shellcheck reported issue in this script: SC2086:info:1:8: Double quote to prevent globbing and word splitting [shellcheck]
   |
29 |         run: rm -rf $HOME/.m2/ | YAML parse error: while scanning for the next token
found character '`' that cannot start any token
  in ""/Users/nhossaincse/Documents/Personal/Study Material/MSc in AMODBDA/Thesis/Playground/Results/ | [actionlint rc=1] actions.yml:6:9: character '/' is invalid for branch and tag names. ref name must not start with /. see `man git-check-ref-format` for more details. note that regular expression is u"
Few-Shot,gha_to_travis,wcm-io-devops_conga-sling-plugin,travis,4,0.75,0.75,0.75,,0.75,"[travis lint rc=0] Warnings for /Users/nhossaincse/Documents/Personal/Study Material/MSc in AMODBDA/Thesis/Playground/Results/CIgrate_Results_FewShot/wcm-io-devops_conga-sling-plugin/04_CIgrate_GHA_to | YAML parse error: while scanning for the next token
found character '`' that cannot start any token
  in ""/Users/nhossaincse/Documents/Personal/Study Material/MSc in AMODBDA/Thesis/Playground/Results/ | [travis lint rc=0] Warnings for /Users/nhossaincse/Documents/Personal/Study Material/MSc in AMODBDA/Thesis/Playground/Results/CIgrate_Results_FewShot/wcm-io-devops_conga-sling-plugin/04_CIgrate_GHA_to"
CIMig,travis_to_gha,wcm-io-devops_maven-nodejs-proxy,gha,1,0.0,0.0,0.0,0.0,,"YAML parse error: while parsing a block mapping
  in ""/Users/nhossaincse/Documents/Personal/Study Material/MSc in AMODBDA/Thesis/Playground/Results/CIMig_Results/wcm-io-devops_maven-nodejs-proxy/03_CI"
CIMig,gha_to_travis,wcm-io-devops_maven-nodejs-proxy,travis,1,0.0,0.0,0.0,,0.0,"YAML parse error: while scanning a simple key
  in ""/Users/nhossaincse/Documents/Personal/Study Material/MSc in AMODBDA/Thesis/Playground/Results/CIMig_Results/wcm-io-devops_maven-nodejs-proxy/04_CIMi"
CIMig,travis_to_gha,wte4j_wte4j,gha,1,0.0,0.0,0.0,0.0,,"YAML parse error: mapping values are not allowed here
  in ""/Users/nhossaincse/Documents/Personal/Study Material/MSc in AMODBDA/Thesis/Playground/Results/CIMig_Results/wte4j_wte4j/03_CIMig_Travis_to_G"
CIMig,gha_to_travis,wte4j_wte4j,travis,1,0.0,0.0,0.0,,0.0,"YAML parse error: mapping values are not allowed here
  in ""/Users/nhossaincse/Documents/Personal/Study Material/MSc in AMODBDA/Thesis/Playground/Results/CIMig_Results/wte4j_wte4j/04_CIMig_GHA_to_Trav"
Zero-Shot,travis_to_gha,wte4j_wte4j,gha,4,0.75,0.75,0.75,0.75,,"[actionlint rc=1] actions.yml:15:11: input ""jdk"" is not defined in action ""actions/setup-java@v4"". available inputs are ""architecture"", ""cache"", ""cache-dependency-path"", ""check-latest"", ""distribution"" | YAML parse error: while scanning a simple key
  in ""/Users/nhossaincse/Documents/Personal/Study Material/MSc in AMODBDA/Thesis/Playground/Results/CIgrate_Results_ZeroShot/wte4j_wte4j/03_CIgrate_Travis | [actionlint rc=0] "
Zero-Shot,gha_to_travis,wte4j_wte4j,travis,4,0.5,0.5,0.5,,0.5,"[travis lint rc=0] Warnings for /Users/nhossaincse/Documents/Personal/Study Material/MSc in AMODBDA/Thesis/Playground/Results/CIgrate_Results_ZeroShot/wte4j_wte4j/04_CIgrate_GHA_to_Travis/gemma3_12b/t | YAML parse error: while scanning a simple key
  in ""/Users/nhossaincse/Documents/Personal/Study Material/MSc in AMODBDA/Thesis/Playground/Results/CIgrate_Results_ZeroShot/wte4j_wte4j/04_CIgrate_GHA_to | [travis lint rc=0] valid"
Fine-Tuned,travis_to_gha,wte4j_wte4j,gha,1,1.0,1.0,1.0,1.0,,[actionlint rc=0] 
Fine-Tuned,gha_to_travis,wte4j_wte4j,travis,1,0.0,0.0,0.0,,0.0,"YAML parse error: while scanning a simple key
  in ""/Users/nhossaincse/Documents/Personal/Study Material/MSc in AMODBDA/Thesis/Playground/Results/CIgrate_Results_FineTuned/Set_90_10_V_04/wte4j_wte4j/0"
Few-Shot,travis_to_gha,wte4j_wte4j,gha,4,0.75,0.75,0.75,0.75,,"[actionlint rc=0]  | YAML parse error: while scanning for the next token
found character '`' that cannot start any token
  in ""/Users/nhossaincse/Documents/Personal/Study Material/MSc in AMODBDA/Thesis/Playground/Results/ | [actionlint rc=0] "
Few-Shot,gha_to_travis,wte4j_wte4j,travis,4,0.75,0.75,0.75,,0.75,"[travis lint rc=0] Warnings for /Users/nhossaincse/Documents/Personal/Study Material/MSc in AMODBDA/Thesis/Playground/Results/CIgrate_Results_FewShot/wte4j_wte4j/04_CIgrate_GHA_to_Travis/gemma3_12b/tr | YAML parse error: while scanning for the next token
found character '`' that cannot start any token
  in ""/Users/nhossaincse/Documents/Personal/Study Material/MSc in AMODBDA/Thesis/Playground/Results/ | [travis lint rc=0] valid"
CIMig,travis_to_gha,xenit-eu_alfresco-docker-gradle-plugin,gha,1,0.0,0.0,0.0,0.0,,"YAML parse error: while scanning a simple key
  in ""/Users/nhossaincse/Documents/Personal/Study Material/MSc in AMODBDA/Thesis/Playground/Results/CIMig_Results/xenit-eu_alfresco-docker-gradle-plugin/0"
CIMig,gha_to_travis,xenit-eu_alfresco-docker-gradle-plugin,travis,1,0.0,0.0,0.0,,0.0,"YAML parse error: mapping values are not allowed here
  in ""/Users/nhossaincse/Documents/Personal/Study Material/MSc in AMODBDA/Thesis/Playground/Results/CIMig_Results/xenit-eu_alfresco-docker-gradle-"
Zero-Shot,travis_to_gha,xenit-eu_alfresco-docker-gradle-plugin,gha,4,0.75,0.75,0.25,0.25,,"[actionlint rc=1] actions.yml:19:26: receiver of object dereference ""publish_sonar"" must be type of object but got ""string"" [expression]
   |
19 |       PUBLISH_SONAR: ${{ github.env.PUBLISH_SONAR }}  | YAML parse error: while parsing a block mapping
  in ""/Users/nhossaincse/Documents/Personal/Study Material/MSc in AMODBDA/Thesis/Playground/Results/CIgrate_Results_ZeroShot/xenit-eu_alfresco-docker-gr | [actionlint rc=1] actions.yml:49:9: shellcheck reported issue in this script: SC2086:info:5:11: Double quote to prevent globbing and word splitting [shellcheck]
   |
49 |         run: |
   |         ^"
Zero-Shot,gha_to_travis,xenit-eu_alfresco-docker-gradle-plugin,travis,4,0.5,0.5,0.5,,0.5,"[travis lint rc=0] Warnings for /Users/nhossaincse/Documents/Personal/Study Material/MSc in AMODBDA/Thesis/Playground/Results/CIgrate_Results_ZeroShot/xenit-eu_alfresco-docker-gradle-plugin/04_CIgrate | YAML parse error: while scanning a simple key
  in ""/Users/nhossaincse/Documents/Personal/Study Material/MSc in AMODBDA/Thesis/Playground/Results/CIgrate_Results_ZeroShot/xenit-eu_alfresco-docker-grad | [travis lint rc=0] valid"
